name;platforms;url;categories FG;levels;categories IL;total
6.0;PC;https://www.speedrun.com/6.0;1;0;0; 
60 Parsecs!;PC;https://www.speedrun.com/60_parsecs;5;7;21; 
60 Seconds Burger Run;Web;https://www.speedrun.com/60sbr;2;0;0; 
60 Seconds Santa Run;Web;https://www.speedrun.com/60ssr;2;0;0; 
60 Seconds to Save the Queen;Web;https://www.speedrun.com/60_seconds_to_save_the_queen;2;17;34; 
60 Seconds!;PC, Android, iOS, Switch;https://www.speedrun.com/60_seconds;8;17;17; 
60 Seconds! Category Extensions;PlayStation 4, Xbox One, PC, Android, iOS, Switch;https://www.speedrun.com/60_seconds_ce;11;0;0; 
60 Seconds! Reatomized;PlayStation 4, Xbox One, PC, Android, iOS, Switch;https://www.speedrun.com/60_seconds_reatomized;7;23;23; 
60th Anniversary of Stanislaw Lem's First Publication;Android, Web;https://www.speedrun.com/60th_anniversary_of_stanislaw_lems_first_publication;2;0;0; 
6180 the moon;PC;https://www.speedrun.com/6180_the_moon;2;0;0; 
64dehakken!!tamagotchi minnade tamagotchi world;Nintendo 64;https://www.speedrun.com/64dehakkentamagotchi_minnade_tamagotchi_world;3;0;0; 
64th Street: A Detective Story;Arcade;https://www.speedrun.com/64th_street_a_detective_story;4;0;0; 
6AM at The Chum Bucket;PC, Macintosh;https://www.speedrun.com/6am_at_the_chum_bucket;2;3;0; 
6PackMan;PC;https://www.speedrun.com/6packman;1;0;0; 
7;PC;https://www.speedrun.com/7;3;8;16; 
7 Days a Skeptic;PC;https://www.speedrun.com/seven_days_a_skeptic;1;0;0; 
7 Days to Die;PlayStation 4, PC;https://www.speedrun.com/7dtd;225;0;0; 
7 Wonders of the Ancient World;Nintendo DS, PlayStation 2, PlayStation Portable, PC, iOS;https://www.speedrun.com/7_wonders_of_the_ancient_world;7;0;0; 
7 Wonders: Treasures of Seven;Nintendo DS, PC;https://www.speedrun.com/7_wonders_treasures_of_seven;15;0;0; 
720°;Nintendo Entertainment System, Game Boy Color, Arcade, Commodore 64;https://www.speedrun.com/720;3;0;0; 
7554;PC;https://www.speedrun.com/7554_glorious_memories_revived;4;0;0; 
7: Molmorth no Kiheitai;PlayStation 2;https://www.speedrun.com/7_molmorth_no_kiheitai;11;11;33; 
7Days;PC;https://www.speedrun.com/7days;1;0;0; 
7th Dragon;Nintendo DS;https://www.speedrun.com/7th_dragon;3;0;0; 
7th Dragon 2020;PlayStation Portable;https://www.speedrun.com/7th_dragon_2020;2;0;0; 
7th Street;PC, Macintosh;https://www.speedrun.com/7th_street;2;0;0; 
8 Ball Pool;PC, Android, iOS, Web;https://www.speedrun.com/8ball;48;27;126; 
8 Bit Space;PC, Android, iOS;https://www.speedrun.com/8bitspace;4;0;0; 
8 Eyes;Nintendo Entertainment System;https://www.speedrun.com/8_eyes;2;0;0; 
8 Trials Await;Super Nintendo;https://www.speedrun.com/8_trials_await;2;0;0; 
8-Bit Armies;PC;https://www.speedrun.com/8bitarmies;10;40;160; 
8-Bit Bayonetta;PC;https://www.speedrun.com/8-bit_bayonetta;1;0;0; 
8-Bit Commando;PC;https://www.speedrun.com/8-bit_commando;4;0;0; 
8-Bit Hordes;PC;https://www.speedrun.com/8bithordes;10;36;144; 
8-Bit Invaders!;PC;https://www.speedrun.com/8bitinvaders;10;34;136; 
80 Days;PC;https://www.speedrun.com/80_days;1;8;8; 
868-HACK;PC, iOS;https://www.speedrun.com/868-hack;9;0;0; 
87 Aftermath: A Rolling Ball Game;PC;https://www.speedrun.com/87aftermath;3;40;40; 
88 Heroes / 88 Heroes 98 Heroes Edition;PlayStation 4, Xbox One, PC, Macintosh, Linux, Switch;https://www.speedrun.com/88_heroes__88_heroes_98_heroes_edition;8;0;0; 
88 Madness;Web;https://www.speedrun.com/88_madness;3;2;4; 
8b8t.xyz;;https://www.speedrun.com/8b8t;8;0;0; 
8Bit Fiesta;PC;https://www.speedrun.com/8bit_fiesta;1;3;3; 
8Bit Killer;PC;https://www.speedrun.com/8bit_killer;3;0;0; 
8BitBoy;PC;https://www.speedrun.com/8bitboy;2;5;55; 
8Doors: Arum's Afterlife Adventure;PC;https://www.speedrun.com/8doors;6;0;0; 
8th Wonder of the World;PC, Macintosh;https://www.speedrun.com/8th_wonder_of_the_world;1;8;8; 
9 Hours, 9 Persons, 9 Doors;Nintendo DS, Nintendo 3DS;https://www.speedrun.com/999;5;5;10; 
911 Fire Rescue;PC;https://www.speedrun.com/911_fire_rescue;1;0;0; 
911 Operator;PlayStation 4, Xbox One, PC, Android, iOS, Macintosh, Switch;https://www.speedrun.com/911_operator;2;7;7; 
99 Fails Lite;;https://www.speedrun.com/99_fails_lite;0;0;0; 
99 Quest ～Elementary School Mathematics App: Pocket Monsters Version～;Android, iOS;https://www.speedrun.com/99_quest_elementary_school_mathematics_app_pocket_monsters_version;5;9;36; 
99 Spirits;PC;https://www.speedrun.com/99_spirits;1;0;0; 
99 Vidas;PlayStation 3, PlayStation Vita, PlayStation 4, Xbox One, PC, Macintosh, Linux, Switch;https://www.speedrun.com/99_vidas;1;0;0; 
9b9t;;https://www.speedrun.com/9b9t;20;0;0; 
9MM;Android, iOS;https://www.speedrun.com/9mm;4;12;48; 
9th Dawn III;PlayStation 4, Xbox One, PC, Switch, PlayStation 5, Xbox Series X, Xbox Series S;https://www.speedrun.com/9th_dawn_iii;2;0;0; 
:The Game:;Web;https://www.speedrun.com/tg;1;0;0; 
>OBSERVER_;PlayStation 4, Xbox One, PC;https://www.speedrun.com/observer;2;0;0; 
a;Switch;https://www.speedrun.com/a;1;14;0; 
A Bewitching Revolution;PC, Macintosh, Linux;https://www.speedrun.com/abr;2;0;0; 
A Bird Story;PC, Macintosh, Linux;https://www.speedrun.com/a_bird_story;1;0;0; 
A Boy and His Blob (2009);PlayStation 4, Xbox One, PC, Wii;https://www.speedrun.com/blob09;1;0;0; 
A Bug's Life;Nintendo 64, PlayStation 2, PlayStation, PlayStation 3, PlayStation Portable, PlayStation Vita, PC, Playstation TV;https://www.speedrun.com/abl;15;16;32; 
A Bug's Life (Bootleg);Super Nintendo, Sega Genesis;https://www.speedrun.com/a_bugs_life_bootleg;2;0;0; 
A Bug's Life (GBC);Game Boy Color, Game Boy Player, Super Game Boy 2, Game Boy Interface;https://www.speedrun.com/ablgbc;1;0;0; 
A Christmas Gift;Super Nintendo;https://www.speedrun.com/a_christmas_gift;1;0;0; 
A Dance of Fire and Ice;PC, Android, iOS;https://www.speedrun.com/adofai;18;25;50; 
A Dance of Fire and Ice - Neo Cosmos;PC;https://www.speedrun.com/neocosmos;2;9;18; 
A Dark Room;iOS, Web;https://www.speedrun.com/a_dark_room;4;0;0; 
A Date in the Park;PC;https://www.speedrun.com/a_date_in_the_park;2;0;0; 
A Day In The Future;PC;https://www.speedrun.com/a_day_in_the_future;1;0;0; 
A Day in the Life;ZX Spectrum;https://www.speedrun.com/a_day_in_the_life;1;0;0; 
A Door in the Basement;PC;https://www.speedrun.com/a_door_in_the_basement;1;0;0; 
A Firm Handshake;PC;https://www.speedrun.com/a_firm_handshake;1;0;0; 
A Fisherman's Tale;PlayStation 4, HTC Vive, Oculus VR, Windows Mixed Reality;https://www.speedrun.com/aft;1;0;0; 
A Game Of Concentration;Atari 2600;https://www.speedrun.com/a_game_of_concentration;1;0;0; 
A game that saves the muscles caught in the ceiling of the gymnasium;PC;https://www.speedrun.com/a_game_that_saves_the_muscles_caught_in_the_ceiling_of_the_gymnasium;2;0;0; 
A Ghostly Journey;Web;https://www.speedrun.com/a_ghostly_journey;1;0;0; 
A Golden Wake;PC;https://www.speedrun.com/a_golden_wake;1;0;0; 
A Good Snowman Is Hard To Build;PC;https://www.speedrun.com/a_good_snowman_is_hard_to_build;1;0;0; 
A Grim Love Tale;Web;https://www.speedrun.com/a_grim_love_tale;2;0;0; 
A Halloween Walk;Super Nintendo;https://www.speedrun.com/a_halloween_walk;1;0;0; 
A Hat in Time;PlayStation 4, Xbox One, PC, Switch, PlayStation 5, Xbox Series X;https://www.speedrun.com/ahit;47;79;246; 
A Hat in Time (Alpha Build);PC;https://www.speedrun.com/ahitab;4;5;5; 
A Hat in Time (Beta Build);PC;https://www.speedrun.com/ahitbb;9;16;32; 
A Hat in Time Category Extensions;PlayStation 4, Xbox One, PC, Switch;https://www.speedrun.com/ahitce;41;0;0; 
A Hat in Time Workshop;PC;https://www.speedrun.com/ahitw;16;81;736; 
A Hole New World;PlayStation 4, Xbox One, PC, Xbox One X, PlayStation 4 Pro;https://www.speedrun.com/a_hole_new_world;4;0;0; 
A Juggler's Tale;PC;https://www.speedrun.com/a_jugglers_tale;1;0;0; 
A Key(s) Path;PC;https://www.speedrun.com/a_keys_path;1;0;0; 
A King's Tale: Final Fantasy XV;PlayStation 4, Xbox One;https://www.speedrun.com/a_kings_tale_final_fantasy_xv;2;0;0; 
A Kingdom for Keflings;Xbox 360, Xbox One, PC, Xbox One X, Xbox One S, Xbox Series X, Xbox Series S;https://www.speedrun.com/a_kingdom_for_keflings;0;5;20; 
A Kitty Dream;PC;https://www.speedrun.com/a_kitty_dream;2;0;0; 
A Knight's Quest;PC;https://www.speedrun.com/akq;1;0;0; 
A Koopa's Revenge;Web;https://www.speedrun.com/koopasrevenge1;6;1;34; 
A Koopa's Revenge 2;Web;https://www.speedrun.com/akr2;24;1;66; 
A Legionary's Life;PC;https://www.speedrun.com/a_legionarys_life;6;2;4; 
A Lenda do Herói (Songs for a Hero);Super Nintendo;https://www.speedrun.com/a_lenda_do_heroi_songs_for_a_hero;1;0;0; 
A Life Worth Losing;;https://www.speedrun.com/a_life_worth_losing;4;0;0; 
A Link to the Future;Nintendo 64, Wii Virtual Console;https://www.speedrun.com/alttf;2;0;0; 
A Link To The Past Category Extensions;Super Nintendo, Wii Virtual Console, Nintendo 3DS Virtual Console, Wii U Virtual Console, New Nintendo 3DS, Switch, SNES Classic Mini, MiSTer, Analogue Super Nt;https://www.speedrun.com/alttpce;42;0;0; 
A Little Bit of... Dr Kawashima’s Brain Training™: Arts Edition;Nintendo DS, Nintendo 3DS;https://www.speedrun.com/a_little_bit_of._dr_kawashimas_brain_training_arts_edition;18;0;0; 
A Little World;PC;https://www.speedrun.com/a_little_world;12;0;0; 
A Long Time;PC;https://www.speedrun.com/alongtime;2;4;8; 
A Lucid Dream;;https://www.speedrun.com/robloxld;2;0;0; 
A man and his pig;Web;https://www.speedrun.com/a_man_and_his_pig;8;0;0; 
A Memoir Blue;PlayStation 4, Xbox One, PC, Switch, PlayStation 5, Xbox Series X, Xbox Series S;https://www.speedrun.com/a_memoir_blue;1;0;0; 
A Mini Falafel Adventure;PC;https://www.speedrun.com/a_mini_falafel_adventure;2;0;0; 
A Monster's Expedition;PC, iOS, Switch;https://www.speedrun.com/a_monsters_expedition;6;0;0; 
A Mortician's Tale;PC, iOS, Macintosh;https://www.speedrun.com/a_morticians_tale;1;0;0; 
A New Beginning;PC, iOS;https://www.speedrun.com/anb;2;0;0; 
A Night at the Races;PC;https://www.speedrun.com/a_night_at_the_races;4;11;22; 
A Night In Berlin;PC, Macintosh;https://www.speedrun.com/a_night_in_berlin;2;6;12; 
A Nightmare on Elm Street;Nintendo Entertainment System;https://www.speedrun.com/anoes;6;0;0; 
A Nightmare On Sesame Street;PC;https://www.speedrun.com/anoss;2;3;3; 
A ninja in training;PC;https://www.speedrun.com/anit;3;30;90; 
A Normal Dungeon;;https://www.speedrun.com/a_normal_dungeon;4;0;0; 
A Normal Lost Phone;PC, Android, iOS, Macintosh, Linux, Switch;https://www.speedrun.com/anlp;4;0;0; 
A Pirate and his Crates;Web;https://www.speedrun.com/a_pirate_and_his_crates;2;15;15; 
A Pixel Story;PC;https://www.speedrun.com/a_pixel_story;3;0;0; 
A Place, Forbidden;PC;https://www.speedrun.com/a_place_forbidden;2;0;0; 
A Plague Tale: Innocence;PlayStation 4, Xbox One, PC, PlayStation 5, Xbox Series X;https://www.speedrun.com/apt_innocence;21;17;102; 
A Platformer for Ants;PC, Web;https://www.speedrun.com/apfa;2;0;0; 
A Plumber for All Seasons;Super Nintendo;https://www.speedrun.com/a_plumber_for_all_seasons;1;0;0; 
A Plumber to the Past;Nintendo Entertainment System, NES Classic Mini;https://www.speedrun.com/apttp;10;16;16; 
A Proof of Concept;PC;https://www.speedrun.com/apoc;2;3;6; 
A Pure Vanilla Hack;Super Nintendo, Wii Virtual Console, Wii U Virtual Console, SNES Classic Mini;https://www.speedrun.com/a_pure_vanilla_hack;2;0;0; 
A ROBLOX Quest: Bloxxy-Tooie;Xbox One, PC, Android, iOS, Macintosh, Linux;https://www.speedrun.com/arq_bt;4;5;20; 
A ROBLOX Quest: Elements Of Robloxia;PC, Android, iOS;https://www.speedrun.com/arq_eor;11;9;45; 
A ROBLOX Quest: Quest to the Guest;Xbox One, PC, Android, iOS, Macintosh, Linux;https://www.speedrun.com/arq_qttg;16;11;104; 
A Robot Named Fight!;PC, Switch;https://www.speedrun.com/a_robot_named_fight;36;0;0; 
A Rose in the Twilight;PlayStation Vita, PC;https://www.speedrun.com/aritt;2;0;0; 
A Second Before Us;PC;https://www.speedrun.com/a_second_before_us;1;0;0; 
A Short Hike;PlayStation 4, Xbox One, PC, Macintosh, Linux, Switch, PlayStation 5, Xbox Series X, Xbox Series S;https://www.speedrun.com/ash;21;4;7; 
A Short Revolution;PC;https://www.speedrun.com/a_short_revolution;1;0;0; 
A Simple Game;PC;https://www.speedrun.com/a_simple_game;10;0;0; 
a simple platformer game Nes;Nintendo Entertainment System, Web, MiSTer;https://www.speedrun.com/aspg;1;0;0; 
A Slime's Quest for Freedom;PC;https://www.speedrun.com/a_slimes_quest_for_freedom;2;0;0; 
A Slower Speed of Light;PC, Macintosh;https://www.speedrun.com/ssol;2;0;0; 
A Small Robot Story;PC;https://www.speedrun.com/a_small_robot_story;1;0;0; 
A Snake's Tale;PC;https://www.speedrun.com/a_snakes_tale;1;0;0; 
A Space Shooter For 2 Bucks!;PlayStation Portable, PlayStation Vita;https://www.speedrun.com/a_space_shooter_for_2_bucks;1;0;0; 
A story about an island;Super Nintendo;https://www.speedrun.com/a_story_about_an_island;1;0;0; 
A Story About My Uncle;PC;https://www.speedrun.com/asamu;15;5;15; 
A Strange Hotel;PC;https://www.speedrun.com/a_strange_hotel;2;12;12; 
A Stroll in Space;PC, Web;https://www.speedrun.com/a_stroll_in_space;1;18;0; 
A Stroll Through The Void;PC;https://www.speedrun.com/a_stroll_through_the_void;1;0;0; 
A sword tale;PC;https://www.speedrun.com/a_sword_tale;1;0;0; 
A Tale of Paper;PlayStation 4, Xbox One, PC, Switch, PlayStation 5, Xbox Series X, Xbox Series S;https://www.speedrun.com/atop;3;0;0; 
A Township Tale;PC;https://www.speedrun.com/a_township_tale;8;5;10; 
A Triangle Game;PC, Web, Macintosh, Linux;https://www.speedrun.com/triangle_game;9;0;0; 
A Trip to Yugoslavia: Director's Cut;PC;https://www.speedrun.com/yugoslavia;1;0;0; 
A Vampyre Story;PC;https://www.speedrun.com/a_vampyre_story;1;0;0; 
A Very Super Mario World;Super Nintendo;https://www.speedrun.com/a_very_super_mario_world;5;0;0; 
A War Story;PC;https://www.speedrun.com/a_war_story;2;1;1; 
A Way Out;PlayStation 4, Xbox One, PC, PlayStation 5, Xbox Series X, Xbox Series S;https://www.speedrun.com/a_way_out;6;37;148; 
A Way To Die;;https://www.speedrun.com/a_way_to_die;4;0;0; 
A Week of Garfield;Nintendo Entertainment System;https://www.speedrun.com/a_week_of_garfield;2;0;0; 
A World of Keflings;Wii U, Xbox 360, Xbox One, PC;https://www.speedrun.com/awok;20;0;0; 
A-Maze-ing Green Eggs & Ham;;https://www.speedrun.com/a-maze-ing_green_eggs_and_ham;4;0;0; 
A.I.M.;PC;https://www.speedrun.com/a.i.m.;1;0;0; 
A.I.M. 2: Clan Wars;PC;https://www.speedrun.com/aim_2_clan_wars;2;0;0; 
A.L.F.R.E.D.;PC;https://www.speedrun.com/alfred;1;0;0; 
A.R.D. Alien Removal Division;PC;https://www.speedrun.com/ard;18;0;0; 
A.R.E.S.: Extinction Agenda;Xbox 360, PC;https://www.speedrun.com/aresea;4;0;0; 
A.R.E.S.: Extinction Agenda EX;Xbox 360, PC;https://www.speedrun.com/aresex;4;0;0; 
A.S.P.: Air Strike Patrol;Super Nintendo;https://www.speedrun.com/a.s.p._air_strike_patrol;3;0;0; 
A2 Racer (1997);PC;https://www.speedrun.com/a2_racer_1997;1;0;0; 
A2 Racer II;PlayStation 2, PC;https://www.speedrun.com/a2_racer_ii;1;0;0; 
Aaahh!!! Real Monsters;Super Nintendo, Sega Genesis;https://www.speedrun.com/aaahh_real_monsters;4;0;0; 
Aaru's Awakening;PlayStation 3, PlayStation 4, PC;https://www.speedrun.com/aarus_awakening;2;6;6; 
Abadox;Nintendo Entertainment System;https://www.speedrun.com/abadox;1;0;0; 
Abala Burn;PlayStation;https://www.speedrun.com/abala_burn;5;0;0; 
Aban Hawkins & the 1000 SPIKES;Xbox 360;https://www.speedrun.com/aban_hawkins;1;0;0; 
Abandoned Hospital;PC;https://www.speedrun.com/abandoned_hospital;6;0;0; 
Abasralsa;PC;https://www.speedrun.com/abasralsa;3;0;0; 
ABBA You Can Dance;;https://www.speedrun.com/abba_you_can_dance;5;23;23; 
ABC z Reksiem (ABC with Rex);PC;https://www.speedrun.com/abczr;4;0;0; 
Abducted Toad;PC;https://www.speedrun.com/abducted_toad;4;0;0; 
Abmis The Lion;PC, MS-DOS;https://www.speedrun.com/abmis_the_lion;1;0;0; 
Abobo's Big Adventure;PC;https://www.speedrun.com/aba;1;0;0; 
Abomi Nation;PC;https://www.speedrun.com/abomi_nation;2;0;0; 
Aborigenus;PC, Switch;https://www.speedrun.com/aborigenus;1;0;0; 
About An Elf;Switch;https://www.speedrun.com/about_an_elf;1;0;0; 
About Elise;PC;https://www.speedrun.com/about_elise;1;0;0; 
About face;;https://www.speedrun.com/about_face;3;0;0; 
Absolute Drift;PlayStation 4, Xbox One, PC, Macintosh, Linux, Switch;https://www.speedrun.com/absolute_drift;9;33;66; 
Absolver;PlayStation 4, Xbox One, PC;https://www.speedrun.com/absolver;3;0;0; 
Abstraction;PC, Web;https://www.speedrun.com/abstraction;1;0;0; 
Abstraction: MINECON EARTH (Bedrock Edition);PlayStation 4, Xbox One, PC, Android, iOS, Switch, PlayStation 5, Xbox Series X, Xbox Series S;https://www.speedrun.com/abstraction_mineconearth;9;16;64; 
Absurd Appel - Scratch;Web;https://www.speedrun.com/absurdappel;5;11;33; 
Abuse;PC, MS-DOS, Android, iOS, Amiga, Macintosh, Linux;https://www.speedrun.com/abuse;1;0;0; 
Abyss Odyssey;PlayStation 3, Xbox 360, PC;https://www.speedrun.com/abyss_odyssey;4;0;0; 
Abyss of Neptune;PC;https://www.speedrun.com/abyss_of_neptune;2;0;0; 
Abyss the Forgotten Past;PC;https://www.speedrun.com/abyss_the_forgotten_past;2;5;20; 
Abyss: The Wraiths of Eden;PlayStation 4, Xbox One, PC, Android, iOS, Macintosh, Linux;https://www.speedrun.com/atwoe;9;0;0; 
ABZÛ;PlayStation 4, Xbox One, PC, Switch;https://www.speedrun.com/abzu;9;7;56; 
Academy of Champions: Soccer;Wii;https://www.speedrun.com/aocs;3;0;0; 
acai cOrner;PC;https://www.speedrun.com/acai_corner;3;0;0; 
Acan's Call: Act 1;HTC Vive, Oculus VR, Valve Index, Windows Mixed Reality, Oculus Quest;https://www.speedrun.com/acans_call_act_1;6;0;0; 
Accel World VS. Sword Art Online: Deluxe Edition;PlayStation Vita, PlayStation 4, PC;https://www.speedrun.com/accel_world_vs._sword_art_online_deluxe_edition;2;0;0; 
Acceleration of SUGURI 2;PC;https://www.speedrun.com/aos2;96;0;0; 
Acceleration of Suguri X-Edition;PlayStation 3, PC;https://www.speedrun.com/accelsuguri;1;0;0; 
Accelerunner;PC, Android, iOS;https://www.speedrun.com/accelerunner;2;0;0; 
Access Denied;PlayStation Vita, PlayStation 4, Xbox One, PC;https://www.speedrun.com/access_denied;1;0;0; 
Accident;PC;https://www.speedrun.com/accident;1;9;18; 
Accounting;HTC Vive, Oculus VR, Valve Index, Windows Mixed Reality;https://www.speedrun.com/accounting;2;0;0; 
Accounting Quiz;Android;https://www.speedrun.com/accountingquiz;3;0;0; 
Accounting+;PC, PSN Download, HTC Vive, Oculus VR, Valve Index, Oculus Quest;https://www.speedrun.com/accountingplus;6;0;0; 
Ace Attorney Investigations: Miles Edgeworth;Nintendo DS;https://www.speedrun.com/aai_me;1;5;5; 
Ace Combat 04: Shattered Skies;PlayStation 2;https://www.speedrun.com/acecombat4;2;16;16; 
Ace Combat 2;PlayStation;https://www.speedrun.com/acecombat2;8;30;90; 
Ace Combat 3 : Electrosphere;PlayStation 2, PlayStation;https://www.speedrun.com/acecombat3;8;88;264; 
Ace Combat 5: The Unsung War;PlayStation 2, PlayStation 4;https://www.speedrun.com/acecombat5;4;0;0; 
Ace Combat 6: Fires of Liberation;Xbox 360;https://www.speedrun.com/acecombat6;2;0;0; 
Ace Combat 7: Skies Unknown;PlayStation 4, Xbox One, PC;https://www.speedrun.com/acecombat7;16;27;162; 
Ace Combat X: Skies of Deception;PlayStation Portable;https://www.speedrun.com/acecombatx;2;30;30; 
Ace Combat Zero: The Belkan War;PlayStation 2, PlayStation 3;https://www.speedrun.com/acecombat0;4;19;31; 
Ace Combat: Assault Horizon;PlayStation 3, Xbox 360, PC;https://www.speedrun.com/acecombatah;1;0;0; 
Ace Combat: Assault Horizon Legacy;Nintendo 3DS;https://www.speedrun.com/acecombatahl;1;0;0; 
Ace Combat: Joint Assault;PlayStation Portable, PlayStation Vita;https://www.speedrun.com/ace_combat_joint_assault;1;0;0; 
Ace Lightning;PlayStation 2, PC;https://www.speedrun.com/ace_lightning;1;0;0; 
Ace Mathician;Nintendo 3DS;https://www.speedrun.com/ace_mathician;2;1;0; 
Ace of Seafood;PC, Android;https://www.speedrun.com/ace_of_seafood;3;0;0; 
Ace Ventura: The CD-Rom Game;PC;https://www.speedrun.com/ace_ventura_the_cd-rom_game;1;0;0; 
Aces of the Luftwaffe - Squadron;;https://www.speedrun.com/aces_of_the_luftwaffe_-_squadron;2;0;0; 
Acespeeder 3;Android;https://www.speedrun.com/acespeeder_3;11;7;35; 
Achievement Machine;PC;https://www.speedrun.com/achievement_machine;2;0;0; 
Achievement Unlocked;Web;https://www.speedrun.com/achieveunlocked1;1;0;0; 
Achievement Unlocked 2;Web;https://www.speedrun.com/achieveunlocked2;2;0;0; 
Achievement Unlocked 3;Web;https://www.speedrun.com/achieveunlocked3;1;0;0; 
Achievement Unlocked Pico-8 Edition;Web, PICO-8;https://www.speedrun.com/achievement_unlocked_pico8;1;0;0; 
Achromatic;PC;https://www.speedrun.com/achromatic;1;0;0; 
Acid Crest;PC;https://www.speedrun.com/acid_crest;2;0;0; 
Acid Factory;PC, Web;https://www.speedrun.com/acid_factory;2;0;0; 
Acid Spy;PC;https://www.speedrun.com/acidspy;8;0;0; 
Aconcagua;PlayStation;https://www.speedrun.com/aconcagua;1;0;0; 
Acro Storm;;https://www.speedrun.com/acro_storm;1;5;0; 
Across Age DX;Android;https://www.speedrun.com/across_age_dx;2;0;0; 
Across the Obelisk;PC;https://www.speedrun.com/across_the_obelisk;72;0;0; 
Act of War: Direct Action;PC;https://www.speedrun.com/aowda;1;14;42; 
Act Of War: High Treason;PC;https://www.speedrun.com/act_of_war_high_treason;2;4;8; 
Action 2: Urban Brawl;PC;https://www.speedrun.com/action_2_urban_brawl;1;0;0; 
Action 52 (Genesis);Sega Genesis;https://www.speedrun.com/action_52_genesis;13;0;0; 
Action 52 (NES);Nintendo Entertainment System;https://www.speedrun.com/action52;40;0;0; 
